region,R_Angstrom,dlnalpha_dR,dlng_dR,dlnDelta_dR,sum_g_Delta,closure
minimum,1.7965286666666667,0.043936755245938354,-0.007440739558268156,0.051377494804240725,0.04393675524597257,-3.421568584016654e-14
minimum,1.7970283333333332,0.04474352391581546,-0.005506897147478609,0.050250421063328526,0.04474352391584992,-3.4458547126803296e-14
minimum,1.797528,0.04555029258569292,-0.0035730547366882165,0.04912334732241583,0.04555029258572761,-3.469446951953614e-14
minimum,1.7980276666666666,0.04635706125557002,-0.001639212325898684,0.047996273581503615,0.04635706125560493,-3.4909575230557266e-14
minimum,1.7985273333333334,0.04716382992544749,0.0002946300848917227,0.04686919984059092,0.04716382992548264,-3.515243651719402e-14
minimum,1.799027,0.04797059859532459,0.002228472495681255,0.04574212609967872,0.04797059859535997,-3.538142001602296e-14
minimum,1.7995266666666665,0.04877736726520169,0.004162314906470788,0.044615052358766505,0.04877736726523729,-3.560346462094799e-14
minimum,1.8000263333333333,0.049584135935079154,0.0060961573172611805,0.043487978617853806,0.04958413593511499,-3.583244811977693e-14
minimum,1.8005259999999998,0.05039090460495626,0.008029999728050713,0.04236090487694161,0.05039090460499232,-3.6061431618605866e-14
minimum,1.8010256666666666,0.05119767327483372,0.009963842138841106,0.041233831136028895,0.05119767327487,-3.62834762235309e-14
minimum,1.8015253333333332,0.05200444194471082,0.011897684549630638,0.040106757395116696,0.052004441944747334,-3.6512459722359836e-14
minimum,1.802025,0.05281121061458829,0.013831526960421031,0.038979683654203984,0.052811210614625015,-3.672756543338096e-14
minimum,1.8025246666666666,0.053617979284465385,0.015765369371210564,0.037852609913291785,0.05361797928450235,-3.6963487826113806e-14
minimum,1.8030243333333333,0.05442474795434285,0.017699211782000956,0.036725536172379086,0.05442474795438004,-3.7192471324942744e-14
minimum,1.803524,0.055231516624219955,0.01963305419279049,0.03559846243146689,0.055231516624257376,-3.742145482377168e-14
minimum,1.8040236666666667,0.05603828529409741,0.021566896603580882,0.034471388690554175,0.05603828529413506,-3.7643499428696714e-14
minimum,1.8045233333333333,0.05684505396397452,0.023500739014370442,0.033344314949641976,0.05684505396401242,-3.790023850314128e-14
minimum,1.8050229999999998,0.057651822633851615,0.025434581425159974,0.03221724120872978,0.05765182263388975,-3.813616089587413e-14
minimum,1.8055226666666666,0.05845859130372909,0.027368423835950367,0.031090167467817065,0.05845859130376743,-3.8344327712991344e-14
minimum,1.8060223333333332,0.059265359973606185,0.0293022662467399,0.029963093726904866,0.059265359973644766,-3.858025010572419e-14
minimum,1.806522,0.060072128643483644,0.031236108657530293,0.028836019985992153,0.060072128643522446,-3.880229471064922e-14
minimum,1.8070216666666665,0.060878897313360755,0.033169951068319825,0.027708946245079955,0.06087889731339978,-3.902433931557425e-14
minimum,1.8075213333333333,0.061685665983238214,0.03510379347911022,0.026581872504167256,0.061685665983277474,-3.92602617083071e-14
minimum,1.8080209999999999,0.06249243465311531,0.03703763588989975,0.025454798763255043,0.062492434653154794,-3.948230631323213e-14
minimum,1.8085206666666667,0.06329920332299278,0.03897147830069014,0.024327725022342345,0.06329920332303249,-3.970435091815716e-14
minimum,1.8090203333333332,0.06410597199286988,0.040905320711479676,0.023200651281430146,0.06410597199290982,-3.9940273310890007e-14
minimum,1.80952,0.06491274066274734,0.04283916312227007,0.022073577540517433,0.0649127406627875,-4.016231791581504e-14
minimum,1.8100196666666666,0.06571950933262445,0.0447730055330596,0.020946503799605234,0.06571950933266484,-4.038436252074007e-14
minimum,1.8105193333333331,0.06652627800250155,0.046706847943849134,0.019819430058693036,0.06652627800254217,-4.0620284913472915e-14
minimum,1.811019,0.06733304667237901,0.048640690354639554,0.018692356317780323,0.06733304667241988,-4.0870085094013575e-14
minimum,1.8115186666666665,0.06813981534225612,0.05057453276542909,0.017565282576868124,0.06813981534229721,-4.1092129698938606e-14
minimum,1.8120183333333333,0.06894658401213358,0.05250837517621948,0.016438208835955426,0.0689465840121749,-4.132805209167145e-14
minimum,1.8125179999999999,0.06975335268201067,0.05444221758700901,0.015311135095043213,0.06975335268205222,-4.1550096696596484e-14
minimum,1.8130176666666666,0.07056012135188815,0.056376059997799405,0.014184061354130514,0.07056012135192992,-4.1772141301521515e-14
minimum,1.8135173333333332,0.07136689002176524,0.05830990240858894,0.013056987613218315,0.07136689002180725,-4.200806369425436e-14
minimum,1.814017,0.0721736586916427,0.06024374481937933,0.011929913872305603,0.07217365869168493,-4.223010829917939e-14
minimum,1.8145166666666666,0.07298042736151981,0.06217758723016886,0.010802840131393404,0.07298042736156227,-4.2452152904104423e-14
minimum,1.8150163333333333,0.07378719603139727,0.06411142964095926,0.009675766390480706,0.07378719603143996,-4.268807529683727e-14
minimum,1.815516,0.07459396470127437,0.06604527205174879,0.008548692649568493,0.07459396470131728,-4.29101199017623e-14
minimum,1.8160156666666665,0.07540073337115148,0.06797911446253832,0.007421618908656294,0.07540073337119461,-4.313216450668733e-14
minimum,1.8165153333333333,0.07620750204102894,0.06991295687332871,0.006294545167743595,0.07620750204107231,-4.336808689942018e-14
minimum,1.8170149999999998,0.07701427071090604,0.07184679928411827,0.005167471426831383,0.07701427071094966,-4.361788707996084e-14
minimum,1.8175146666666666,0.07782103938078351,0.07378064169490867,0.004040397685918684,0.07782103938082735,-4.383993168488587e-14
minimum,1.8180143333333332,0.07862780805066061,0.0757144841056982,0.002913323945006485,0.07862780805070468,-4.4075854077618715e-14
minimum,1.818514,0.07943457672053807,0.07764832651648859,0.0017862502040937728,0.07943457672058236,-4.4297898682543746e-14
minimum,1.8190136666666665,0.08024134539041518,0.07958216892727812,0.0006591764631815739,0.0802413453904597,-4.451994328746878e-14
minimum,1.8195133333333333,0.08104811406029264,0.08151601133806852,-0.00046789727773112466,0.08104811406033739,-4.475586568020162e-14
minimum,1.8200129999999999,0.08185488273016973,0.08344985374885805,-0.0015949710186433375,0.08185488273021471,-4.4977910285126654e-14
minimum,1.8205126666666667,0.0826616514000472,0.08538369615964844,-0.002722044759556036,0.0826616514000924,-4.5199954890051686e-14
minimum,1.8210123333333332,0.0834684200699243,0.08731753857043797,-0.003849118500468235,0.08346842006996974,-4.543587728278453e-14
minimum,1.8215119999999998,0.08427518873980142,0.08925138098122751,-0.004976192241380434,0.08427518873984707,-4.565792188770956e-14
minimum,1.8220116666666666,0.08508195740967887,0.0911852233920179,-0.00610326598229316,0.08508195740972474,-4.586608870482678e-14
minimum,1.8225113333333334,0.08588872607955633,0.09311906580280829,-0.007230339723205859,0.08588872607960243,-4.6102011097559625e-14
minimum,1.823011,0.08669549474943343,0.09505290821359783,-0.008357413464118058,0.08669549474947977,-4.633793349029247e-14
minimum,1.8235106666666665,0.08750226341931054,0.09698675062438739,-0.009484487205030256,0.08750226341935713,-4.658773367083313e-14
minimum,1.8240103333333333,0.088309032089188,0.09892059303517778,-0.010611560945942955,0.08830903208923482,-4.682365606356598e-14
minimum,1.8245099999999999,0.0891158007590651,0.10085443544596731,-0.011738634686855154,0.08911580075911216,-4.705957845629882e-14
minimum,1.8250096666666666,0.08992256942894257,0.1027882778567577,-0.01286570842776788,0.08992256942898982,-4.7253867485608225e-14
minimum,1.8255093333333332,0.09072933809881967,0.10472212026754724,-0.013992782168680079,0.09072933809886716,-4.748978987834107e-14
minimum,1.826009,0.09153610676869713,0.10665596267833763,-0.015119855909592778,0.09153610676874485,-4.7725712271073917e-14
minimum,1.8265086666666666,0.09234287543857424,0.10858980508912716,-0.016246929650504977,0.09234287543862219,-4.794775687599895e-14
minimum,1.8270083333333331,0.09314964410845133,0.1105236474999167,-0.017374003391417175,0.09314964410849952,-4.8183679268731794e-14
minimum,1.827508,0.0939564127783288,0.11245748991070709,-0.018501077132329874,0.09395641277837721,-4.841960166146464e-14
minimum,1.8280076666666667,0.09476318144820627,0.11439133232149748,-0.0196281508732426,0.09476318144825488,-4.861389069077404e-14
minimum,1.8285073333333333,0.09556995011808336,0.11632517473228701,-0.0207552246141548,0.09556995011813221,-4.884981308350689e-14
minimum,1.8290069999999998,0.09637671878796047,0.11825901714307654,-0.021882298355066998,0.09637671878800955,-4.907185768843192e-14
minimum,1.8295066666666666,0.09718348745783793,0.12019285955386694,-0.023009372095979697,0.09718348745788724,-4.9307780081164765e-14
minimum,1.8300063333333332,0.09799025612771503,0.1221267019646565,-0.024136445836891895,0.0979902561277646,-4.957145804951324e-14
minimum,1.830506,0.09879702479759249,0.12406054437544689,-0.025263519577804594,0.0987970247976423,-4.9807380442246085e-14
minimum,1.8310056666666665,0.0996037934674696,0.1259943867862364,-0.02639059331871682,0.09960379346751957,-4.997391389593986e-14
minimum,1.8315053333333333,0.10041056213734706,0.12792822919702682,-0.02751766705962952,0.1004105621373973,-5.0237591864288333e-14
minimum,1.8320049999999999,0.10121733080722417,0.12986207160781635,-0.028644740800541718,0.10121733080727463,-5.0459636469213365e-14
minimum,1.8325046666666667,0.10202409947710163,0.1317959140186067,-0.029771814541454417,0.1020240994771523,-5.066780328633058e-14
minimum,1.8330043333333332,0.10283086814697873,0.1337297564293963,-0.030898888282366616,0.10283086814702969,-5.0959236830294685e-14
minimum,1.833504,0.10363763681685619,0.13566359884018667,-0.032025962023279314,0.10363763681690735,-5.11674036474119e-14
minimum,1.8340036666666666,0.1044444054867333,0.1375974412509762,-0.03315303576419154,0.10444440548678466,-5.1361692676721304e-14
minimum,1.8345033333333332,0.1052511741566104,0.13953128366176573,-0.03428010950510374,0.10525117415666199,-5.159761506945415e-14
minimum,1.835003,0.10605794282648785,0.14146512607255615,-0.03540718324601644,0.10605794282653971,-5.1861293037802625e-14
minimum,1.8355026666666665,0.10686471149636496,0.14339896848334568,-0.03653425698692864,0.10686471149641705,-5.2083337642727656e-14
minimum,1.8360023333333333,0.10767148016624242,0.14533281089413605,-0.037661330727841336,0.10767148016629471,-5.229150445984487e-14
minimum,1.8365019999999999,0.10847824883611953,0.14726665330492558,-0.038788404468753535,0.10847824883617205,-5.2513549064769904e-14
minimum,1.8370016666666666,0.10928501750599699,0.149200495715716,-0.03991547820966626,0.10928501750604974,-5.274947145750275e-14
minimum,1.8375013333333332,0.11009178617587409,0.15113433812650554,-0.04104255195057846,0.11009178617592708,-5.2985393850235596e-14
minimum,1.838001,0.11089855484575155,0.1530681805372959,-0.04216962569149116,0.11089855484580474,-5.319356066735281e-14
minimum,1.8385006666666666,0.11170532351562866,0.15500202294808543,-0.04329669943240336,0.11170532351568208,-5.3415605272277844e-14
minimum,1.8390003333333333,0.11251209218550612,0.15693586535887585,-0.044423773173316056,0.1125120921855598,-5.367928324062632e-14
minimum,1.8395,0.11331886085538323,0.15886970776966539,-0.045550846914228255,0.11331886085543713,-5.390132784555135e-14
maximum,3.9676,0.00973863985416544,-0.04202038404713692,0.051759023901363284,0.009738639854226364,-6.092348847630547e-14
maximum,3.9679333333333333,0.00966845888418571,-0.04220825320888345,0.05187671209312969,0.009668458884246237,-6.052623680030678e-14
maximum,3.9682666666666666,0.009598277914205982,-0.04239612237062999,0.05199440028489609,0.009598277914266096,-6.01133726130243e-14
maximum,3.9686,0.009528096944226253,-0.04258399153237653,0.05211208847666249,0.009528096944285955,-5.970224314921779e-14
maximum,3.968933333333333,0.009457915974246523,-0.04277186069412307,0.05222977666842889,0.009457915974305814,-5.929111368541129e-14
maximum,3.9692666666666665,0.009387735004266793,-0.042959729855869606,0.05234746486019529,0.009387735004325687,-5.88938620094126e-14
maximum,3.9696,0.009317554034287065,-0.04314759901761614,0.0524651530519617,0.00931755403434556,-5.849487560993794e-14
maximum,3.9699333333333335,0.009247373064307242,-0.04333546817936293,0.05258284124372825,0.009247373064365322,-5.808027669917948e-14
maximum,3.970266666666667,0.009177192094327512,-0.04352333734110947,0.05270052943549466,0.009177192094385188,-5.767608612927688e-14
maximum,3.9706,0.009107011124347784,-0.04371120650285601,0.052818217627261056,0.009107011124405047,-5.72632219419944e-14
maximum,3.9709333333333334,0.009036830154368054,-0.04389907566460254,0.05293590581902746,0.00903683015442492,-5.686597026599571e-14
maximum,3.9712666666666667,0.008966649184388324,-0.044086944826349075,0.05305359401079386,0.008966649184444786,-5.646177969609312e-14
maximum,3.9716,0.008896468214408594,-0.044274813988095615,0.05317128220256026,0.008896468214464645,-5.6050650232286614e-14
maximum,3.9719333333333333,0.008826287244428866,-0.044462683149842155,0.05328897039432667,0.008826287244484511,-5.564472493890804e-14
maximum,3.9722666666666666,0.008756106274449137,-0.044650552311588695,0.053406658586093066,0.00875610627450437,-5.523359547510154e-14
maximum,3.9726,0.008685925304469407,-0.04483842147333523,0.05352434677785947,0.008685925304524243,-5.483634379910285e-14
maximum,3.972933333333333,0.008615744334489677,-0.04502629063508176,0.05364203496962587,0.00861574433454411,-5.443215322920025e-14
maximum,3.9732666666666665,0.008545563364509949,-0.0452141597968283,0.05375972316139227,0.008545563364563968,-5.401928904191777e-14
maximum,3.9736,0.00847538239453022,-0.04540202895857484,0.053877411353158676,0.008475382394583834,-5.361509847201518e-14
maximum,3.9739333333333335,0.008405201424550396,-0.04558989812032163,0.053995099544925235,0.008405201424603603,-5.320743845516063e-14
maximum,3.974266666666667,0.008335020454570666,-0.04577776728206817,0.054112787736691634,0.008335020454623462,-5.2796308991354124e-14
maximum,3.9746,0.008264839484590938,-0.045965636443814704,0.05423047592845803,0.008264839484643328,-5.239038369797555e-14
maximum,3.9749333333333334,0.008194658514611208,-0.04615350560556124,0.05434816412022444,0.008194658514663201,-5.199313202197686e-14
maximum,3.9752666666666667,0.008124477544631479,-0.04634137476730778,0.054465852311990845,0.008124477544683067,-5.1588941452074266e-14
maximum,3.9756,0.008054296574651749,-0.04652924392905432,0.054583540503757244,0.008054296574702927,-5.117781198826776e-14
maximum,3.9759333333333333,0.00798411560467202,-0.04671711309080086,0.05470122869552364,0.007984115604722786,-5.076494780098528e-14
maximum,3.9762666666666666,0.007913934634692291,-0.04690498225254739,0.05481891688729004,0.007913934634742652,-5.0360757231082687e-14
maximum,3.9766,0.007843753664712561,-0.047092851414293924,0.05493660507905645,0.007843753664762525,-4.9963505555084e-14
maximum,3.976933333333333,0.007773572694732832,-0.047280720576040464,0.055054293270822854,0.007773572694782391,-4.9558447623443413e-14
maximum,3.9772666666666665,0.007703391724753104,-0.047468589737787004,0.055171981462589254,0.00770339172480225,-4.9145583436160933e-14
maximum,3.9776,0.0076332107547733745,-0.047656458899533544,0.05528966965435565,0.007633210754822109,-4.873445397235443e-14
maximum,3.977933333333333,0.007563029784793645,-0.04784432806128008,0.05540735784612205,0.007563029784841975,-4.8330263402451834e-14
maximum,3.978266666666667,0.007492848814813823,-0.04803219722302686,0.05552504603788862,0.007492848814861758,-4.793474644992912e-14
maximum,3.9786,0.007422667844834093,-0.0482200663847734,0.055642734229655016,0.007422667844881617,-4.752361698612262e-14
maximum,3.9789333333333334,0.0073524868748543635,-0.04840793554651994,0.055760422421421416,0.007352486874901476,-4.7112487522316115e-14
maximum,3.9792666666666667,0.007282305904874634,-0.04859580470826648,0.05587811061318782,0.007282305904921342,-4.670829695241352e-14
maximum,3.9796,0.007212124934894906,-0.04878367387001301,0.05599579880495422,0.007212124934941208,-4.6302371659034947e-14
maximum,3.9799333333333333,0.007141943964915176,-0.04897154303175955,0.05611348699672063,0.007141943964961074,-4.589818108913235e-14
maximum,3.9802666666666666,0.007071762994935446,-0.049159412193506086,0.056231175188487026,0.00707176299498094,-4.5493990519229754e-14
maximum,3.9806,0.007001582024955717,-0.049347281355252626,0.056348863380253425,0.007001582025000799,-4.508199369368526e-14
maximum,3.980933333333333,0.0069314010549759875,-0.049535150516999166,0.05646655157201983,0.006931401055020665,-4.4677803123782667e-14
maximum,3.9812666666666665,0.006861220084996259,-0.049723019678745706,0.05658423976378623,0.0068612200850405244,-4.4265806298238175e-14
maximum,3.9816,0.006791039115016529,-0.04991088884049224,0.056701927955552636,0.006791039115060397,-4.3868554622239486e-14
maximum,3.981933333333333,0.0067208581450368,-0.05009875800223877,0.056819616147319035,0.0067208581450802635,-4.34634966905989e-14
maximum,3.982266666666667,0.0066506771750569765,-0.05028662716398556,0.056937304339085594,0.006650677175100032,-4.305583667374435e-14
maximum,3.9826,0.006580496205077248,-0.0504744963257321,0.05705499253085199,0.0065804962051198915,-4.264383984819986e-14
maximum,3.9829333333333334,0.006510315235097518,-0.05066236548747864,0.0571726807226184,0.0065103152351397575,-4.2239649278297264e-14
maximum,3.9832666666666667,0.006440134265117789,-0.050850234649225175,0.0572903689143848,0.0064401342651596236,-4.183459134665668e-14
maximum,3.9836,0.006369953295138059,-0.05103810381097171,0.0574080571061512,0.00636995329517949,-4.1430400776754084e-14
maximum,3.9839333333333333,0.00629977232515833,-0.05122597297271825,0.0575257452979176,0.006299772325199356,-4.10253428451135e-14
maximum,3.9842666666666666,0.0062295913551786005,-0.05141384213446479,0.057643433489684,0.006229591355219215,-4.0614213381306996e-14
maximum,3.9846,0.006159410385198872,-0.05160171129621133,0.05776112168145041,0.006159410385239081,-4.020915544966641e-14
maximum,3.984933333333333,0.006089229415219142,-0.05178958045795786,0.05787880987321681,0.006089229415258947,-3.9804964879763816e-14
maximum,3.9852666666666665,0.006019048445239413,-0.051977449619704394,0.05799649806498321,0.006019048445278813,-3.939990694812323e-14
maximum,3.9856,0.005948867475259683,-0.052165318781450934,0.05811418625674961,0.005948867475298679,-3.8995716378220635e-14
maximum,3.985933333333333,0.005878686505279954,-0.052353187943197474,0.05823187444851601,0.005878686505318538,-3.8583719552676143e-14
maximum,3.9862666666666664,0.0058085055353002246,-0.052541057104944014,0.05834956264028242,0.005808505535338404,-3.817952898277355e-14
maximum,3.9866,0.005738324565320402,-0.052728926266690804,0.05846725083204898,0.005738324565358173,-3.777100160418101e-14
maximum,3.9869333333333334,0.005668143595340673,-0.05291679542843734,0.058584939023815376,0.005668143595378039,-3.7365943672540425e-14
maximum,3.9872666666666667,0.005597962625360943,-0.05310466459018387,0.05870262721558178,0.005597962625397912,-3.6968691996541736e-14
maximum,3.9876,0.005527781655381214,-0.05329253375193041,0.05882031540734818,0.005527781655417771,-3.6556695170997244e-14
maximum,3.9879333333333333,0.005457600685401485,-0.05348040291367695,0.05893800359911458,0.00545760068543763,-3.614556570719074e-14
maximum,3.9882666666666666,0.005387419715421756,-0.05366827207542349,0.059055691790880986,0.005387419715457496,-3.5740507775550157e-14
maximum,3.9886,0.005317238745442026,-0.05385614123717002,0.059173379982647385,0.005317238745477362,-3.533631720564756e-14
maximum,3.988933333333333,0.005247057775462297,-0.054044010398916556,0.05929106817441379,0.005247057775497235,-3.4938198167910883e-14
maximum,3.9892666666666665,0.005176876805482567,-0.054231879560663096,0.05940875636618019,0.005176876805517094,-3.452706870410438e-14
maximum,3.9896,0.005106695835502838,-0.054419748722409636,0.05952644455794659,0.0051066958355369535,-3.411507187855989e-14
maximum,3.989933333333333,0.005036514865523109,-0.054607617884156176,0.059644132749712996,0.0050365148655568195,-3.371088130865729e-14
maximum,3.9902666666666664,0.00496633389554338,-0.05479548704590271,0.059761820941479395,0.004966333895576686,-3.330582337701671e-14
maximum,3.9906,0.004896152925563556,-0.0549833562076495,0.05987950913324595,0.0048961529255964545,-3.289816336016216e-14
maximum,3.9909333333333334,0.004825971955583827,-0.05517122536939603,0.05999719732501235,0.0048259719556163205,-3.2493105428521574e-14
maximum,3.9912666666666667,0.004755790985604098,-0.05535909453114257,0.06011488551677876,0.004755790985636187,-3.208891485861898e-14
maximum,3.9916,0.004685610015624369,-0.05554696369288911,0.06023257370854516,0.004685610015656046,-3.1676918033074486e-14
maximum,3.9919333333333333,0.004615429045644639,-0.055734832854635645,0.060350261900311564,0.004615429045675919,-3.12796663570758e-14
maximum,3.9922666666666666,0.00454524807566491,-0.055922702016382185,0.06046795009207796,0.004545248075695778,-3.0867669531531305e-14
maximum,3.9926,0.00447506710568518,-0.05611057117812872,0.06058563828384436,0.004475067105715644,-3.046347896162871e-14
maximum,3.9929333333333332,0.0044048861357054514,-0.05629844033987526,0.06070332647561077,0.00440488613573551,-3.0058421029988125e-14
maximum,3.9932666666666665,0.004334705165725722,-0.0564863095016218,0.06082101466737717,0.004334705165755369,-2.964729156618162e-14
maximum,3.9936,0.004264524195745993,-0.05667417866336833,0.06093870285914357,0.004264524195775242,-2.9249172528444944e-14
maximum,3.993933333333333,0.004194343225766263,-0.05686204782511487,0.06105639105090997,0.004194343225795101,-2.883804306463844e-14
maximum,3.9942666666666664,0.004124162255786534,-0.057049916986861404,0.06117407924267637,0.004124162255814967,-2.8432985132997857e-14
maximum,3.9945999999999997,0.004053981285806804,-0.057237786148607944,0.06129176743444278,0.004053981285834833,-2.802879456309526e-14
maximum,3.9949333333333334,0.003983800315826982,-0.057425655310354734,0.061409455626209336,0.003983800315854602,-2.7620267184502723e-14
maximum,3.9952666666666667,0.003913619345847252,-0.057613524472101274,0.061527143817975735,0.003913619345874461,-2.720913772069622e-14
maximum,3.9956,0.0038434383758675227,-0.05780139363384781,0.06164483200974214,0.003843438375894334,-2.6811452363828536e-14
maximum,3.9959333333333333,0.003773257405887793,-0.05798926279559435,0.06176252020150854,0.0037732574059141932,-2.6400322900022033e-14
maximum,3.9962666666666666,0.003703076435908064,-0.05817713195734088,0.061880208393274946,0.003703076435934066,-2.6002203862285356e-14
maximum,3.9966,0.0036328954659283342,-0.05836500111908742,0.061997896585041345,0.0036328954659539253,-2.5591074398478852e-14
maximum,3.9969333333333332,0.0035627144959486053,-0.05855287028083396,0.062115584776807745,0.0035627144959737844,-2.517907757293436e-14
maximum,3.9972666666666665,0.0034925335259688756,-0.05874073944258049,0.06223327296857415,0.0034925335259936574,-2.4781825896935672e-14
maximum,3.9976,0.0034223525559891467,-0.05892860860432703,0.06235096116034055,0.0034223525560135165,-2.436982907139118e-14
maximum,3.997933333333333,0.003352171586009417,-0.059116477766073566,0.062468649352106956,0.0033521715860333895,-2.397257739539249e-14
maximum,3.9982666666666664,0.003281990616029688,-0.059304346927820106,0.06258633754387335,0.0032819906160532486,-2.3560580569848e-14
maximum,3.9985999999999997,0.0032118096460499583,-0.059492216089566646,0.06270402573563975,0.0032118096460731077,-2.3149451106041496e-14
maximum,3.9989333333333335,0.0031416286760701357,-0.05968008525131343,0.06282171392740632,0.0031416286760928905,-2.2754801515256773e-14
maximum,3.9992666666666667,0.0030714477060904063,-0.05986795441305997,0.06293940211917272,0.0030714477061127496,-2.2343238370581275e-14
maximum,3.9996,0.003001266736110677,-0.0600558235748065,0.06305709031093912,0.0030012667361326156,-2.1938614119809685e-14
maximum,3.9999333333333333,0.0029310857661309477,-0.06024369273655304,0.06317477850270552,0.0029310857661524747,-2.1527050975134188e-14
maximum,4.000266666666667,0.0028609047961512184,-0.06043156189829958,0.06329246669447192,0.002860904796172334,-2.111548783045869e-14
maximum,4.0005999999999995,0.0027907238261715827,-0.060619431060045866,0.06341015488623816,0.002790723826192297,-2.0714333026639054e-14
maximum,4.000933333333333,0.0027205428561917597,-0.060807300221792655,0.06352784307800473,0.002720542856212073,-2.0313178222819417e-14
maximum,4.001266666666667,0.002650361886211937,-0.060995169383539445,0.06364553126977128,0.002650361886231835,-1.989771195032297e-14
maximum,4.0016,0.002580180916232301,-0.06118303854528573,0.06376321946153753,0.002580180916251798,-1.949699082737233e-14
maximum,4.001933333333334,0.0025099999462524785,-0.06137090770703252,0.06388090765330409,0.002509999946271574,-1.9095402342683698e-14
maximum,4.002266666666666,0.0024398189762728424,-0.06155877686877881,0.06399859584507034,0.00243981897629153,-1.868774232582915e-14
maximum,4.0026,0.00236963800629302,-0.06174664603052559,0.06411628403683689,0.002369638006311299,-1.827921494723661e-14
maximum,4.002933333333333,0.0022994570363133837,-0.06193451519227188,0.06423397222860314,0.0022994570363312553,-1.787155493038206e-14
maximum,4.003266666666667,0.002229276066333561,-0.062122384354018664,0.0643516604203697,0.002229276066351038,-1.7476905339597337e-14
maximum,4.0036,0.002159095096353925,-0.062310253515764955,0.06446934861213593,0.0021590950963709804,-1.7055367534934973e-14
maximum,4.003933333333333,0.0020889141263741025,-0.062498122677511744,0.0645870368039025,0.0020889141263907562,-1.6653779050246342e-14
maximum,4.004266666666666,0.0020187331563944664,-0.06268599183925803,0.06470472499566875,0.0020187331564107125,-1.6246119033391793e-14
maximum,4.0046,0.0019485521864146438,-0.06287386100100481,0.0648224131874353,0.0019485521864304883,-1.5844530548703162e-14
maximum,4.004933333333333,0.0018783712164350077,-0.0630617301627511,0.06494010137920155,0.0018783712164504446,-1.5436870531848612e-14
maximum,4.0052666666666665,0.0018081902464551851,-0.06324959932449789,0.06505778957096811,0.0018081902464702204,-1.503528204715998e-14
maximum,4.0056,0.0017380092764753621,-0.06343746848624468,0.06517547776273466,0.0017380092764899824,-1.462024945553253e-14
maximum,4.005933333333333,0.0016678283064957265,-0.06362533764799097,0.06529316595450091,0.0016678283065099386,-1.4212155757808986e-14
maximum,4.006266666666667,0.0015976473365159035,-0.06381320680973775,0.06541085414626747,0.0015976473365297283,-1.3824878741797164e-14
maximum,4.0066,0.0015274663665362678,-0.06400107597148404,0.06552854233803372,0.0015274663665496846,-1.341678504407362e-14
maximum,4.0069333333333335,0.0014572853965564448,-0.06418894513323083,0.06564623052980027,0.0014572853965694466,-1.3001752452446169e-14
maximum,4.007266666666666,0.0013871044265768091,-0.06437681429497712,0.06576391872156652,0.0013871044265894028,-1.2593658754722625e-14
maximum,4.0076,0.0013169234565969861,-0.0645646834567239,0.06588160691333307,0.0013169234566091648,-1.2178626163095174e-14
maximum,4.007933333333333,0.0012467424866173505,-0.06475255261847018,0.06599929510509932,0.001246742486629135,-1.1784410253179445e-14
maximum,4.008266666666667,0.0011765615166375275,-0.06494042178021697,0.06611698329686588,0.0011765615166489107,-1.1383255449359808e-14
maximum,4.0085999999999995,0.0011063805466578918,-0.06512829094196326,0.06623467148863213,0.001106380546668867,-1.0975161751636264e-14
maximum,4.008933333333333,0.0010361995766780688,-0.06531616010371005,0.06635235968039868,0.001036199576688629,-1.0560129160008813e-14
maximum,4.009266666666667,0.0009660186066982461,-0.06550402926545684,0.06647004787216525,0.0009660186067084048,-1.0158649095537431e-14
maximum,4.0096,0.0008958376367186103,-0.06569189842720313,0.0665877360639315,0.000895837636728361,-9.750772238248384e-15
maximum,4.009933333333334,0.0008256566667387875,-0.06587976758894991,0.06670542425569805,0.0008256566667481369,-9.34940059399425e-15
maximum,4.010266666666666,0.0007554756967591516,-0.0660676367506962,0.06682311244746429,0.0007554756967680931,-8.941523736705204e-15
maximum,4.0106,0.0006852947267793288,-0.06625550591244299,0.06694080063923086,0.000685294726787869,-8.54015209245107e-15
maximum,4.010933333333333,0.0006151137567996929,-0.06644337507418928,0.06705848883099709,0.0006151137568078113,-8.118397447354209e-15
maximum,4.011266666666667,0.0005449327868198701,-0.06663124423593607,0.06717617702276366,0.0005449327868275872,-7.717025803100075e-15
maximum,4.0116,0.00047475181684023427,-0.06681911339768234,0.0672938652145299,0.0004747518168475573,-7.323026733618843e-15
maximum,4.011933333333333,0.0004045708468604115,-0.06700698255942913,0.06741155340629645,0.00040457084686731926,-6.9077773015568944e-15
maximum,4.012266666666666,0.0003343898768807756,-0.06719485172117542,0.0675292415980627,0.0003343898768872755,-6.499900444267848e-15
maximum,4.0126,0.0002642089069009528,-0.06738272088292221,0.06764692978982927,0.00026420890690705134,-6.098528800013714e-15
maximum,4.012933333333333,0.00019402793692131694,-0.0675705900446685,0.06776461798159551,0.0001940279369270076,-5.690651942724667e-15
maximum,4.0132666666666665,0.00012384696694149415,-0.06775845920641528,0.06788230617336206,0.00012384696694678343,-5.289280298470533e-15
maximum,4.0136,5.366599696167136e-05,-0.06794632836816207,0.06799999436512863,5.366599696655927e-05,-4.8879086542164e-15
